Origin Station,Origin Station Number,Origin Latitude,Origin Longitude,Origin Constituency,Origin District,Destination Station,Destination Station Number,Destination Latitude,Destination Longitude,Destination Constituency,Destination District,Total Travel Time (mins),Total Distance (km),Fare (HKD),No. of Stations,Full Route
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,City One,98,22.382877,114.203353,Sha Tin East,Sha Tin,41,18.399685249539978,9.8,11,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui -> Hung Hom -> Mong Kok East -> Kowloon Tong -> Tai Wai -> Che Kung Temple -> Sha Tin Wai -> City One
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Sha Tin Wai,97,22.377073,114.194856,Sha Tin East,Sha Tin,39,17.264472259620074,9.8,10,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui -> Hung Hom -> Mong Kok East -> Kowloon Tong -> Tai Wai -> Che Kung Temple -> Sha Tin Wai
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Che Kung Temple,96,22.374846,114.186262,Sha Tin South,Sha Tin,37,16.30052687894466,9.8,9,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui -> Hung Hom -> Mong Kok East -> Kowloon Tong -> Tai Wai -> Che Kung Temple
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Hin Keng,90,22.363972,114.170774,Sha Tin South,Sha Tin,33,16.4620195617974,11.0,11,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui -> Hung Hom -> Ho Man Tin -> To Kwa Wan -> Sung Wong Toi -> Kai Tak -> Diamond Hill -> Hin Keng
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Kai Tak,91,22.330498,114.199368,Kowloon City North,Kowloon City,26,10.768860887542845,6.2,9,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui -> Hung Hom -> Ho Man Tin -> To Kwa Wan -> Sung Wong Toi -> Kai Tak
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Sung Wong Toi,92,22.32595,114.191175,Kowloon City North,Kowloon City,24,9.829240812688015,6.2,8,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui -> Hung Hom -> Ho Man Tin -> To Kwa Wan -> Sung Wong Toi
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,To Kwa Wan,93,22.317174,114.187573,Kowloon City North,Kowloon City,22,8.696538881496974,6.2,7,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui -> Hung Hom -> Ho Man Tin -> To Kwa Wan
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,East Tsim Sha Tsui,80,22.296482,114.173505,Yau Tsim Mong South,Yau Tsim Mong,15,5.639279225375539,5.9,4,Olympic -> Nam Cheong -> Austin -> East Tsim Sha Tsui
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Austin,111,22.303331,114.16886,Yau Tsim Mong South,Yau Tsim Mong,12,4.031894244704715,4.9,3,Olympic -> Nam Cheong -> Austin
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Nam Cheong,53,22.326433,114.1537,Sham Shui Po West,Sham Shui Po,4,1.1950588498017574,4.9,2,Olympic -> Nam Cheong
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Mei Foo,20,22.338436,114.138433,Sham Shui Po West,Sham Shui Po,11,3.50818282983265,7.4,3,Olympic -> Nam Cheong -> Mei Foo
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tsuen Wan West,114,22.368055,114.10954,Tsuen Wan Northwest,Tsuen Wan,16,7.949998736884746,9.2,4,Olympic -> Nam Cheong -> Mei Foo -> Tsuen Wan West
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Kam Sheung Road,115,22.434474,114.063342,Yuen Long Rural East,Yuen Long,22,16.86253108406406,18.9,5,Olympic -> Nam Cheong -> Mei Foo -> Tsuen Wan West -> Kam Sheung Road
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Yuen Long,116,22.446091,114.034873,Yuen Long Town Centre,Yuen Long,25,20.376126874812204,20.8,6,Olympic -> Nam Cheong -> Mei Foo -> Tsuen Wan West -> Kam Sheung Road -> Yuen Long
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Long Ping,117,22.447692,114.025324,Yuen Long Town Centre,Yuen Long,27,21.436037540432995,20.8,7,Olympic -> Nam Cheong -> Mei Foo -> Tsuen Wan West -> Kam Sheung Road -> Yuen Long -> Long Ping
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tin Shui Wai,118,22.447663,114.004011,Tin Shui Wai South and Ping Ha,Yuen Long,30,23.721904959680383,20.8,8,Olympic -> Nam Cheong -> Mei Foo -> Tsuen Wan West -> Kam Sheung Road -> Yuen Long -> Long Ping -> Tin Shui Wai
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Siu Hong,119,22.411857,113.978954,Tuen Mun North,Tuen Mun,34,28.71893526969528,20.8,9,Olympic -> Nam Cheong -> Mei Foo -> Tsuen Wan West -> Kam Sheung Road -> Yuen Long -> Long Ping -> Tin Shui Wai -> Siu Hong
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tuen Mun,120,22.394235,113.97338,Tuen Mun East,Tuen Mun,37,30.656689359064714,20.8,10,Olympic -> Nam Cheong -> Mei Foo -> Tsuen Wan West -> Kam Sheung Road -> Yuen Long -> Long Ping -> Tin Shui Wai -> Siu Hong -> Tuen Mun
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tung Chung,43,22.289523,113.941559,Islands,Islands,25,26.690708032471356,18.7,6,Olympic -> Nam Cheong -> Lai King -> Tsing Yi -> Sunny Bay -> Tung Chung
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Lai King,21,22.34819,114.126191,Kwai Chung West,Kwai Tsing,8,5.1112171958220145,7.4,3,Olympic -> Nam Cheong -> Lai King
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,45,18.755060508440074,11.0,16,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Wan Chai -> Causeway Bay -> Tin Hau -> Fortress Hill -> North Point -> Quarry Bay -> Yau Tong -> Tiu Keng Leng -> Tseung Kwan O -> Hang Hau -> Po Lam
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Hang Hau,51,22.315808,114.264497,Tseung Kwan O North,Sai Kung,43,17.686651702410607,11.0,15,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Wan Chai -> Causeway Bay -> Tin Hau -> Fortress Hill -> North Point -> Quarry Bay -> Yau Tong -> Tiu Keng Leng -> Tseung Kwan O -> Hang Hau
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tseung Kwan O,50,22.307709,114.26013,Tseung Kwan O South,Sai Kung,41,16.48068996667809,11.0,14,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Wan Chai -> Causeway Bay -> Tin Hau -> Fortress Hill -> North Point -> Quarry Bay -> Yau Tong -> Tiu Keng Leng -> Tseung Kwan O
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,LOHAS Park,57,22.295251,114.270387,Sai Kung and Hang Hau,Sai Kung,46,16.48068996667809,11.0,15,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Wan Chai -> Causeway Bay -> Tin Hau -> Fortress Hill -> North Point -> Quarry Bay -> Yau Tong -> Tiu Keng Leng -> Tseung Kwan O -> LOHAS Park
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tsuen Wan,25,22.373621,114.117286,Tsuen Wan Northwest,Tsuen Wan,17,9.108383076759205,9.2,7,Olympic -> Nam Cheong -> Lai King -> Kwai Fong -> Kwai Hing -> Tai Wo Hau -> Tsuen Wan
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tai Wo Hau,24,22.370972,114.125488,Tsuen Wan Southeast,Tsuen Wan,15,8.27640465912016,9.2,6,Olympic -> Nam Cheong -> Lai King -> Kwai Fong -> Kwai Hing -> Tai Wo Hau
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Kwai Hing,23,22.363243,114.131078,Kwai Chung West,Kwai Tsing,13,6.98932997175984,9.2,5,Olympic -> Nam Cheong -> Lai King -> Kwai Fong -> Kwai Hing
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Kwai Fong,22,22.356754,114.127468,Kwai Chung East,Kwai Tsing,11,6.207177986733282,9.2,4,Olympic -> Nam Cheong -> Lai King -> Kwai Fong
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Lai Chi Kok,19,22.337225,114.148362,Sham Shui Po West,Sham Shui Po,15,7.851322579391977,5.9,5,Olympic -> Nam Cheong -> Lai King -> Mei Foo -> Lai Chi Kok
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Cheung Sha Wan,18,22.335707,114.15709,Sham Shui Po West,Sham Shui Po,17,8.842773388573615,5.9,6,Olympic -> Nam Cheong -> Lai King -> Mei Foo -> Lai Chi Kok -> Cheung Sha Wan
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Sham Shui Po,17,22.330735,114.162315,Sham Shui Po East,Sham Shui Po,19,9.686037383906374,4.9,7,Olympic -> Nam Cheong -> Lai King -> Mei Foo -> Lai Chi Kok -> Cheung Sha Wan -> Sham Shui Po
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Jordan,4,22.304651,114.171633,Yau Tsim Mong South,Yau Tsim Mong,25,7.995830620090824,4.9,7,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Tsim Sha Tsui -> Jordan
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Tsim Sha Tsui,3,22.297048,114.173688,Yau Tsim Mong South,Yau Tsim Mong,23,7.011806581880378,5.9,6,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Tsim Sha Tsui
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Ocean Park,86,22.248669,114.174556,Southern District Southeast,Southern,26,8.573351458911965,13.2,6,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Ocean Park
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Wong Chuk Hang,87,22.248018,114.167896,Southern District Southeast,Southern,28,9.253883451445041,13.2,7,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Ocean Park -> Wong Chuk Hang
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,Lei Tung,88,22.241898,114.156172,Southern District Southeast,Southern,31,10.69593845661053,15.8,8,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Ocean Park -> Wong Chuk Hang -> Lei Tung
Olympic,41,22.318359,114.159987,Yau Tsim Mong North,Yau Tsim Mong,South Horizons,89,22.24275,114.148912,Southern District Southeast,Southern,32,11.586968885199715,15.8,9,Olympic -> Kowloon -> Hong Kong -> Central -> Admiralty -> Ocean Park -> Wong Chuk Hang -> Lei Tung -> South Horizons
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,AsiaWorld-Expo,56,22.321713,113.942717,Islands,Islands,68,49.59170509805494,110.0,18,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central -> Hong Kong -> Kowloon -> Tsing Yi -> Airport -> AsiaWorld-Expo
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Airport,47,22.316453,113.936495,Islands,Islands,65,48.45510198836241,110.0,17,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central -> Hong Kong -> Kowloon -> Tsing Yi -> Airport
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Tsing Yi,46,22.358743,114.107738,Tsing Yi,Kwai Tsing,52,24.430980870210917,13.2,22,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Shek Kip Mei -> Prince Edward -> Sham Shui Po -> Cheung Sha Wan -> Lai Chi Kok -> Mei Foo -> Lai King -> Tsing Yi
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Kowloon,45,22.304403,114.161569,Yau Tsim Mong South,Yau Tsim Mong,43,17.264507854133356,11.0,15,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central -> Hong Kong -> Kowloon
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Hong Kong,44,22.284753,114.158142,Central,Central and Western,38,14.682716328262511,15.8,14,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central -> Hong Kong
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Sunny Bay,54,22.331886,114.028907,Tsuen Wan Northwest,Tsuen Wan,60,33.25300324324512,22.2,23,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Shek Kip Mei -> Prince Edward -> Sham Shui Po -> Cheung Sha Wan -> Lai Chi Kok -> Mei Foo -> Lai King -> Tsing Yi -> Sunny Bay
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Disneyland Resort,55,22.315103,114.044636,Tsuen Wan Northwest,Tsuen Wan,67,36.32484420626787,27.9,24,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Shek Kip Mei -> Prince Edward -> Sham Shui Po -> Cheung Sha Wan -> Lai Chi Kok -> Mei Foo -> Lai King -> Tsing Yi -> Sunny Bay -> Disneyland Resort
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Lo Wu,76,22.528285,114.113992,Robin’s Nest,North,67,39.886274772473506,50.1,23,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan -> University -> Tai Po Market -> Tai Wo -> Fanling -> Sheung Shui -> Lo Wu
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Sheung Shui,75,22.501357,114.12805,Robin’s Nest,North,62,39.886274772473506,19.3,22,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan -> University -> Tai Po Market -> Tai Wo -> Fanling -> Sheung Shui
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Fanling,74,22.49195,114.13883,Wu Tip Shan,North,60,38.401654272775424,19.3,21,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan -> University -> Tai Po Market -> Tai Wo -> Fanling
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Tai Wo,73,22.451089,114.161591,Tai Po South,Tai Po,55,32.24052261786898,17.6,20,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan -> University -> Tai Po Market -> Tai Wo
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Tai Po Market,72,22.444009,114.170195,Tai Po South,Tai Po,53,30.97505545133125,17.6,19,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan -> University -> Tai Po Market
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,University,71,22.413821,114.209425,Sha Tin West,Sha Tin,48,24.636329833422213,15.2,18,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan -> University
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Fo Tan,69,22.395133,114.198069,Sha Tin West,Sha Tin,45,22.060314501939633,14.3,17,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Sha Tin,68,22.382212,114.187909,Sha Tin West,Sha Tin,42,20.268263367912752,13.8,16,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Tai Wai,67,22.372862,114.177802,Sha Tin South,Sha Tin,36,17.456105907371374,13.8,13,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Hin Keng -> Tai Wai
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Kowloon Tong,8,22.336818,114.175469,Sham Shui Po East,Sham Shui Po,30,14.414821468674607,11.0,14,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Mong Kok East,65,22.322195,114.171885,Yau Tsim Mong North,Yau Tsim Mong,38,16.213740127238374,12.1,15,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Mong Kok East
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Hung Hom,64,22.302517,114.181091,Yau Tsim Mong South,Yau Tsim Mong,38,18.235515483043027,12.1,14,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Exhibition Centre -> Hung Hom
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Exhibition Centre,94,22.281667,114.175278,Wan Chai,Wan Chai,35,15.221340343839806,15.8,13,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Exhibition Centre
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Admiralty,2,22.278752,114.164826,Central,Central and Western,29,14.063297401157604,15.8,12,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Lok Ma Chau,78,22.515966,114.069736,Yuen Long Rural East,Yuen Long,72,47.260646331618204,50.1,23,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Lam Tin -> Kwun Tong -> Ngau Tau Kok -> Kowloon Bay -> Choi Hung -> Diamond Hill -> Wong Tai Sin -> Lok Fu -> Kowloon Tong -> Tai Wai -> Sha Tin -> Fo Tan -> University -> Tai Po Market -> Tai Wo -> Fanling -> Sheung Shui -> Lok Ma Chau
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Chai Wan,37,22.264415,114.237278,Chai Wan,Eastern,29,13.840680691988464,15.8,11,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> Tai Koo -> Sai Wan Ho -> Shau Kei Wan -> Heng Fa Chuen -> Chai Wan
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Heng Fa Chuen,36,22.276995,114.24011,Chai Wan,Eastern,27,12.35652169431386,15.8,10,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> Tai Koo -> Sai Wan Ho -> Shau Kei Wan -> Heng Fa Chuen
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Shau Kei Wan,35,22.279516,114.229107,Hong Wan,Eastern,25,11.052006908820163,15.8,9,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> Tai Koo -> Sai Wan Ho -> Shau Kei Wan
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Sai Wan Ho,34,22.282112,114.222075,Hong Wan,Eastern,23,10.329204398536822,15.8,8,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> Tai Koo -> Sai Wan Ho
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Tai Koo,33,22.285448,114.215949,Hong Wan,Eastern,22,9.575679383367937,13.2,7,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> Tai Koo
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Quarry Bay,32,22.289583,114.208235,Tai Pak,Eastern,15,8.638405253365363,13.2,6,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,North Point,31,22.291469,114.200488,Tai Pak,Eastern,17,9.57880117289093,13.2,7,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Fortress Hill,30,22.288411,114.193708,Tai Pak,Eastern,21,10.500487712224368,15.8,8,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Tin Hau,29,22.282663,114.191777,Wan Chai,Wan Chai,23,11.122211331094213,15.8,9,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Causeway Bay,28,22.2797,114.183429,Wan Chai,Wan Chai,25,12.003514741618648,15.8,10,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Wan Chai,27,22.277441,114.172207,Wan Chai,Wan Chai,27,13.185713943420604,15.8,11,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Central,1,22.283041,114.158753,Central,Central and Western,31,14.682716328262511,15.8,13,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Sheung Wan,26,22.286863,114.152831,Central,Central and Western,33,15.503750913127922,15.8,14,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central -> Sheung Wan
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,Sai Ying Pun,81,22.285652,114.142704,Western,Central and Western,35,16.581133331852673,15.8,15,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central -> Sheung Wan -> Sai Ying Pun
Po Lam,52,22.322602,114.257973,Tseung Kwan O North,Sai Kung,HKU,82,22.283665,114.135716,Central,Central and Western,36,17.399195304511654,15.8,16,Po Lam -> Hang Hau -> Tseung Kwan O -> Tiu Keng Leng -> Yau Tong -> Quarry Bay -> North Point -> Fortress Hill -> Tin Hau -> Causeway Bay -> Wan Chai -> Admiralty -> Central -> Sheung Wan -> Sai Ying Pun -> HKU
