name,routeId,Fare,NumOfStops,distance,serviceDistricts,isCircular,start,startDistricts,end,endDistricts,detail
N4X,GMB,11.7,8,12.05107,灣仔區 -> 南區 -> 灣仔區,TRUE,銅鑼灣(景隆街),灣仔區,深灣道公共交通總站(循環線),灣仔區,通宵服務
811S,GMB,11.3,26,22.43583,沙田區,TRUE,穗禾苑一期,沙田區,耀安(恆康街)(循環線),沙田區,額外班次
8,GMB,11.1,12,6.493585,南區 -> 中西區,FALSE,碧瑤灣(下),南區,中環(交易廣場),中西區,正常班次
8X,GMB,11.1,3,7.29576,南區 -> 中西區,FALSE,碧瑤灣(下),南區,中環(交易廣場),中西區,特快班次
87,GMB,11,38,3.703624,觀塘區,TRUE,鯉魚門邨,觀塘區,九龍灣(啟仁街)(循環線),觀塘區,
61M,GMB,10.5,1,5.519664,沙田區 -> 九龍城區,FALSE,世界花園,沙田區,九龍塘(沙福道)公共交通交匯處,九龍城區,
811A,GMB,10.2,13,10.38943,沙田區,FALSE,華翠園,沙田區,碧濤花園,沙田區,額外班次
811A,GMB,10.2,12,10.38943,沙田區,FALSE,華翠園,沙田區,碧濤花園,沙田區,額外班次 (不經穗禾苑第一期)
75,GMB,10,14,12.61969,元朗區,FALSE,元朗(福康街),元朗區,落馬洲支線公共交通交匯處,元朗區,
69A,GMB,9.7,15,11.741,觀塘區 -> 九龍城區 -> 黃大仙區 -> 九龍城區 -> 油尖旺區,FALSE,麗港城,觀塘區,通菜街,油尖旺區,輔助班次
69A,GMB,9.7,14,11.741,觀塘區 -> 九龍城區 -> 黃大仙區 -> 九龍城區 -> 油尖旺區,FALSE,麗港城,觀塘區,通菜街,油尖旺區,輔助班次 (早上10時前班次)
70,GMB,9.7,23,9.248071,黃大仙區 -> 九龍城區 -> 油尖旺區,FALSE,鑽石山站公共運輸交匯處,黃大仙區,大角咀(維港灣),油尖旺區,
70A,GMB,9.7,22,7.309477,黃大仙區 -> 九龍城區 -> 油尖旺區,FALSE,鑽石山站公共運輸交匯處,黃大仙區,奧運站交通交匯處,油尖旺區,額外服務班次
78,GMB,9.7,5,15.71491,元朗區,FALSE,落馬洲(新田)公共交通交匯處,元朗區,八鄉路(近大欖隧道轉車站),元朗區,
93A,GMB,9.7,13,6.857554,葵青區 -> 荃灣區,FALSE,華景山莊,葵青區,荃灣(鹹田街),荃灣區,額外服務班次
806C,GMB,9.5,15,9.009768,沙田區 -> 大埔區,FALSE,香港科學園,沙田區,運頭塘,大埔區,短程班次
807K,GMB,9.3,4,11.11286,大埔區 -> 沙田區,FALSE,井頭村,大埔區,烏溪沙站巴士總站,沙田區,早上額外班次
807K,GMB,9.3,8,11.11286,沙田區 -> 大埔區,FALSE,馬鞍山站,沙田區,井頭村,大埔區,黃昏額外班次
807K,GMB,9.3,11,11.11286,沙田區 -> 大埔區,FALSE,港鐵大學站巴士總站,沙田區,井頭村,大埔區,
807S,GMB,9.3,5,9.139445,沙田區 -> 大埔區,FALSE,港鐵大學站巴士總站,沙田區,井頭村外,大埔區,額外班次
69,GMB,8.9,10,30.30766,觀塘區 -> 九龍城區 -> 黃大仙區 -> 九龍城區,FALSE,麗港城,觀塘區,九龍城(獅子石道),九龍城區,
69,GMB,8.9,10,30.30766,觀塘區 -> 九龍城區 -> 黃大仙區 -> 九龍城區,FALSE,麗港城,觀塘區,九龍城(獅子石道),九龍城區,
89B,GMB,8.8,18,11.39861,觀塘區 -> 九龍城區 -> 觀塘區,FALSE,安泰邨,觀塘區,九龍灣(零碳天地),觀塘區,
71,GMB,8.7,18,13.29927,元朗區,FALSE,元朗(元朗泰衡街),元朗區,石湖塘(河背),元朗區,
72,GMB,8.7,20,5.674542,元朗區,FALSE,元朗(元朗泰衡街),元朗區,雷公田,元朗區,
808P,GMB,8.7,13,7.762783,沙田區,FALSE,恆安巴士總站,沙田區,威爾斯親王醫院,沙田區,額外班次
69A,GMB,8.5,9,11.741,南區,FALSE,數碼港,南區,黃竹坑站,南區,
86A,GMB,8.5,12,7.087786,荃灣區 -> 葵青區,FALSE,荃灣(川龍街),荃灣區,石籬(梨貝街),葵青區,
901,GMB,8.4,17,19.3495,離島區,TRUE,港珠澳大橋香港口岸,離島區,東涌北(循環線),離島區,
78A,GMB,8.3,8,5.03361,油尖旺區,FALSE,大角咀(維港灣)公共運輸交匯處,油尖旺區,尖沙咀(北京道),油尖旺區,短程班次
803,GMB,8.3,19,11.85351,沙田區,FALSE,顯徑,沙田區,利安,沙田區,特別班次
803,GMB,8.3,21,11.85351,沙田區,FALSE,顯徑,沙田區,利安,沙田區,
811,GMB,8.3,10,6.553953,沙田區,FALSE,穗禾苑,沙田區,愉翠苑,沙田區,
88M,GMB,8.3,2,11.50054,葵青區,FALSE,葵芳站,葵青區,香港聯合船塢 (不經長青),葵青區,
88M,GMB,8.3,5,11.50054,葵青區,FALSE,香港聯合船塢,葵青區,葵芳站 (不經新都會廣場),葵青區,
88M,GMB,8.3,6,11.50054,葵青區,FALSE,葵芳站,葵青區,香港聯合船塢,葵青區,
78,GMB,8.3,17,15.71491,油尖旺區,TRUE,大角咀(維港灣)公共運輸交匯處,油尖旺區,尖沙咀(北京道)(循環線),油尖旺區,
88M,GMB,8.3,5,11.50054,葵青區,TRUE,葵芳站,葵青區,青衣南 (回程不經新都會廣場)(循環線),葵青區,短程班次
88M,GMB,8.3,7,11.50054,葵青區,TRUE,葵芳站,葵青區,青衣南(循環線),葵青區,短程班次
75,GMB,8.2,10,12.61969,元朗區,FALSE,下灣村,元朗區,元朗(福康街),元朗區,特別班次(不經擊壤路)
75,GMB,8.2,15,12.61969,元朗區,FALSE,元朗(福康街),元朗區,下灣村,元朗區,短程班次
808,GMB,8.1,18,10.06163,沙田區,FALSE,錦英苑,沙田區,威爾斯親王醫院,沙田區,
9,GMB,8.1,12,6.667631,中西區,TRUE,中環(交易廣場),中西區,寶雲道(循環線),中西區,
8,GMB,8,14,6.493585,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,FALSE,尖沙咀(漢口道),油尖旺區,何文田(忠孝街),九龍城區,短程班次
8,GMB,8,13,6.493585,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,FALSE,尖沙咀(漢口道),油尖旺區,何文田邨,九龍城區,繁忙時段班次
8,GMB,8,15,6.493585,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,FALSE,尖沙咀(漢口道),油尖旺區,何文田邨,九龍城區,
8S,GMB,8,13,6.021714,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,FALSE,尖沙咀(漢口道),油尖旺區,何文田(常富街),九龍城區,繁忙時段班次(經紅磡繞道)
8S,GMB,8,15,6.021714,油尖旺區 -> 九龍城區 -> 油尖旺區 -> 九龍城區,FALSE,尖沙咀(漢口道),油尖旺區,何文田(常富街),九龍城區,
97A,GMB,8,5,4.905548,葵青區 -> 深水埗區,FALSE,華景山莊,葵青區,長沙灣(長發街),深水埗區,
9,GMB,7.9,2,6.667631,西貢區,FALSE,麥理浩夫人度假村,西貢區,西貢,西貢區,
73,GMB,7.9,29,10.13724,深水埗區 -> 九龍城區 -> 黃大仙區 -> 九龍城區 -> 深水埗區,TRUE,又一城公共交通總站,深水埗區,慈雲山中心(循環線),深水埗區,
807B,GMB,7.9,25,20.23698,沙田區 -> 大埔區 -> 西貢區 -> 大埔區 -> 沙田區,TRUE,馬鞍山站,沙田區,黃竹灣(循環線),沙田區,額外班次
814,GMB,7.9,24,14.53098,沙田區,TRUE,麗坪路,沙田區,沙田(白鶴汀街)(循環線),沙田區,
63,GMB,7.6,12,9.059686,南區,FALSE,海怡半島,南區,瑪麗醫院,南區,
69K,GMB,7.6,5,4.973993,沙田區,FALSE,沙田站(排頭街),沙田區,沙田渣甸山花園∕華翠園,沙田區,
77M,GMB,7.6,9,7.507447,油尖旺區,TRUE,九龍站,油尖旺區,尖東(循環線),油尖旺區,
72,GMB,7.5,16,5.674542,黃大仙區 -> 九龍城區 -> 深水埗區,FALSE,宏景花園,黃大仙區,又一城公共交通總站,深水埗區,正常班次
76,GMB,7.5,8,11.45599,元朗區,FALSE,小磡村,元朗區,元朗(福康街),元朗區,特別班次(不經擊壤路)
76,GMB,7.5,11,11.45599,元朗區,FALSE,元朗(福康街),元朗區,小磡村,元朗區,
94S,GMB,7.5,1,4.76701,荃灣區,FALSE,海貴路公共運輸交匯處,荃灣區,城門水塘,荃灣區,
65K,GMB,7.5,9,10.39462,沙田區,TRUE,黃泥頭,沙田區,火炭站(循環線),沙田區,
66K,GMB,7.5,5,10.43521,沙田區,TRUE,沙田站,沙田區,九肚(循環線),沙田區,
65,GMB,7.4,15,7.586929,東區,FALSE,東區尤德夫人那打素醫院,東區,北角(堡壘街),東區,
65X,GMB,7.4,4,6.10317,東區,FALSE,東區尤德夫人那打素醫院,東區,北角渡輪碼頭公共運輸交匯處,東區,額外班次
65A,GMB,7.4,23,4.645002,東區,TRUE,柴灣(康民街),東區,鰂魚涌(途經東區尤德夫人那打素醫院)(循環線),東區,額外班次
80,GMB,7.2,2,6.648015,荃灣區,FALSE,荃灣(川龍街),荃灣區,川龍,荃灣區,
94,GMB,7.2,13,6.91773,荃灣區 -> 葵青區 -> 荃灣區 -> 葵青區,FALSE,石圍角,荃灣區,葵盛,葵青區,
94A,GMB,7.2,11,4.590902,荃灣區 -> 葵青區 -> 荃灣區 -> 葵青區,FALSE,梨木樹邨公共運輸交匯處,荃灣區,葵盛,葵青區,
96,GMB,7.2,5,10.56825,荃灣區,FALSE,荃灣(海壩街),荃灣區,青龍頭,荃灣區,
96C,GMB,7.2,5,7.724692,荃灣區,FALSE,荃灣站,荃灣區,碧堤半島,荃灣區,額外班次
96M,GMB,7.2,4,9.039699,荃灣區,FALSE,荃灣站,荃灣區,青龍頭,荃灣區,
66,GMB,7.2,18,7.3318,東區,TRUE,愛秩序灣,東區,柴灣(環翠道)(循環線),東區,循環線
66A,GMB,7.2,13,5.128844,東區,TRUE,愛秩序灣,東區,東區尤德夫人那打素醫院(循環線),東區,循環線
94A,GMB,7.2,21,4.590902,荃灣區 -> 葵青區 -> 荃灣區 -> 葵青區 -> 荃灣區,TRUE,梨木樹邨公共運輸交匯處,荃灣區,葵富路(循環線),荃灣區,額外服務班次
90A,GMB,7.1,10,5.439878,觀塘區 -> 九龍城區,FALSE,油塘 (油麗邨),觀塘區,香港兒童醫院,九龍城區,
90A,GMB,7.1,15,5.439878,九龍城區 -> 觀塘區,FALSE,香港兒童醫院,九龍城區,油塘 (油麗邨) 經高超道及鯉魚門道,觀塘區,特別班次
90B,GMB,7.1,13,4.542408,觀塘區 -> 九龍城區,FALSE,秀茂坪,觀塘區,香港兒童醫院,九龍城區,
71A,GMB,7,11,6.122866,元朗區,FALSE,長莆村,元朗區,錦上路運輸交匯處,元朗區,
72,GMB,7,13,5.674542,元朗區,FALSE,錦上路站,元朗區,雷公田,元朗區,短程班次
810A,GMB,7,13,10.4814,沙田區,FALSE,白石,沙田區,沙田市中心,沙田區,額外班次
74,GMB,7,30,9.541424,油尖旺區 -> 九龍城區 -> 油尖旺區,TRUE,九龍站,油尖旺區,旺角(聯運街)(循環線),油尖旺區,
74S,GMB,7,32,9.074685,油尖旺區 -> 九龍城區 -> 油尖旺區,TRUE,九龍站,油尖旺區,何文田山道(循環線),油尖旺區,額外服務班次
810,GMB,7,34,8.663312,沙田區,TRUE,沙田市中心,沙田區,馬鞍山(雅典居)(循環線),沙田區,
810,GMB,7,34,8.663312,沙田區,TRUE,沙田市中心(不經保泰街),沙田區,馬鞍山(雅典居)(循環線),沙田區,特別班次
91,GMB,6.9,7,5.317823,葵青區 -> 荃灣區,FALSE,荔崗街,葵青區,荃灣(鹹田街),荃灣區,
67K,GMB,6.7,9,5.124991,沙田區,FALSE,亞公角,沙田區,沙田站,沙田區,
78A,GMB,6.7,2,5.03361,元朗區,FALSE,錦上路站,元朗區,八鄉路(近大欖隧道轉車站),元朗區,正常班次
68,GMB,6.7,21,6.276073,黃大仙區 -> 觀塘區 -> 黃大仙區,TRUE,彩雲邨,黃大仙區,九龍灣(循環線),黃大仙區,
73,GMB,6.6,5,10.13724,元朗區,FALSE,元朗(福康街)小巴總站,元朗區,崇山新村,元朗區,
73A,GMB,6.6,4,4.331103,元朗區,FALSE,元朗(福康街)小巴總站,元朗區,元朗(崇山新村),元朗區,
74,GMB,6.6,3,9.541424,元朗區,FALSE,元朗(福康街),元朗區,盛屋村,元朗區,
76B,GMB,6.6,13,5.884175,觀塘區,FALSE,基督教聯合醫院,觀塘區,油塘公共運輸交匯處,觀塘區,
93,GMB,6.6,12,6.201098,葵青區 -> 荃灣區,FALSE,華員邨,葵青區,荃灣(鹹田街),荃灣區,
76A,GMB,6.6,37,10.35086,觀塘區,TRUE,廣田,觀塘區,基督教聯合醫院(循環線),觀塘區,
76A,GMB,6.6,29,10.35086,觀塘區,TRUE,廣田,觀塘區,基督教聯合醫院(循環線),觀塘區,
90M,GMB,6.6,15,11.85765,葵青區 -> 深水埗區 -> 葵青區,TRUE,荔景山村,葵青區,美孚站(循環線),葵青區,
92M,GMB,6.6,6,10.53914,葵青區 -> 深水埗區 -> 葵青區,TRUE,華員邨,葵青區,美孚站(循環線),葵青區,
65A,GMB,6.5,7,4.645002,沙田區,FALSE,黃泥頭,沙田區,沙田站,沙田區,額外班次 (早上繁忙時段)
620,GMB,6.4,3,3.786099,元朗區,FALSE,峻巒交通總匯,元朗區,錦上路站公共運輸交匯處,元朗區,
68K,GMB,6.4,12,6.009176,沙田區,FALSE,沙田站(排頭街),沙田區,瑞峰花園,沙田區,
83A,GMB,6.4,10,2.574029,荃灣區 -> 葵青區,FALSE,荃灣(川龍街),荃灣區,安蔭邨(安捷街),葵青區,
85,GMB,6.4,2,3.296915,荃灣區,FALSE,荃灣(兆和街),荃灣區,芙蓉山(竹林禪院),荃灣區,
86,GMB,6.4,15,8.947344,荃灣區 -> 葵青區,FALSE,荃灣(海貴路),荃灣區,石籬(梨貝街),葵青區,
86M,GMB,6.4,8,5.32757,荃灣區 -> 葵青區,FALSE,荃灣(川龍街),荃灣區,石籬(梨貝街),葵青區,
87A,GMB,6.4,9,5.733954,葵青區 -> 深水埗區 -> 葵青區,FALSE,貨櫃碼頭路公共運輸交匯處,葵青區,昂運路,葵青區,
86,GMB,6.4,11,8.947344,九龍城區 -> 觀塘區 -> 九龍城區 -> 觀塘區 -> 九龍城區,TRUE,郵輪碼頭,九龍城區,九龍灣(德福花園)(循環線),九龍城區,
81,GMB,6.2,3,3.793346,荃灣區,FALSE,荃灣(兆和街),荃灣區,老圍,荃灣區,
81,GMB,6.2,5,3.793346,荃灣區,FALSE,荃灣(兆和街),荃灣區,城門水塘,荃灣區,晚間班次(經老圍)
82,GMB,6.2,3,2.676351,荃灣區,FALSE,荃灣(兆和街),荃灣區,城門水塘,荃灣區,
91A,GMB,6.2,5,4.897365,葵青區,FALSE,荔崗街,葵青區,葵芳站,葵青區,
62K,GMB,6.1,8,4.105339,沙田區,FALSE,沙田站,沙田區,沙田山莊,沙田區,
65A,GMB,6.1,9,4.645002,沙田區,FALSE,黃泥頭,沙田區,沙田市中心,沙田區,額外班次
804,GMB,6.1,16,8.241487,沙田區,FALSE,廣源,沙田區,顯徑,沙田區,
808,GMB,6.1,13,10.06163,沙田區,FALSE,"西沙路, 恒康街, 曾璧山中學外",沙田區,威爾斯親王醫院,沙田區,晨早特別班次2(由恆康街開出)
808,GMB,6.1,15,10.06163,沙田區,FALSE,"西沙路, 新港城外",沙田區,威爾斯親王醫院,沙田區,晨早特別班次1(由西沙路開出)
87M,GMB,6.1,5,3.37959,葵青區,FALSE,葵芳站,葵青區,貨櫃碼頭南路(四號貨櫃碼頭),葵青區,
89A,GMB,6.1,13,5.051315,觀塘區,FALSE,安泰邨,觀塘區,牛頭角總站,觀塘區,
89C,GMB,6.1,11,5.075013,觀塘區,FALSE,安達邨,觀塘區,牛頭角總站,觀塘區,短途班次
89C,GMB,6.1,13,5.075013,觀塘區,FALSE,安達邨,觀塘區,牛頭角總站,觀塘區,特別班次
621,GMB,6.1,29,13.52069,元朗區,TRUE,洪水橋(洪元路),元朗區,天水圍北(濕地公園路)(經天水圍醫院)(循環線),元朗區,早上班次
621,GMB,6.1,30,13.52069,元朗區,TRUE,洪水橋(洪元路),元朗區,天水圍北(濕地公園路)(經天水圍醫院)(循環線),元朗區,
75,GMB,6,5,12.61969,元朗區,FALSE,新田(近新田郵政局),元朗區,落馬洲支線公共交通交匯處,元朗區,短程班次
N27,GMB,6,10,6.595393,南區,TRUE,香港仔 (西安街),南區,鴨脷洲(循環線),南區,通宵服務班次
812,GMB,5.9,9,5.107744,沙田區,FALSE,水泉澳,沙田區,顯徑(車公廟路),沙田區,特別班次
812,GMB,5.9,8,5.107744,沙田區,FALSE,水泉澳,沙田區,顯徑(車公廟路),沙田區,
813,GMB,5.9,7,4.801722,沙田區,FALSE,水泉澳,沙田區,石門站,沙田區,
63,GMB,5.9,16,9.059686,觀塘區,TRUE,藍田(廣田邨),觀塘區,裕民坊公共運輸交匯處(循環線),觀塘區,
813A,GMB,5.9,13,10.61974,沙田區,TRUE,水泉澳,沙田區,沙田醫院(循環線),沙田區,特別班次
65M,GMB,5.8,4,2.156519,沙田區,FALSE,黃泥頭,沙田區,石門站,沙田區,短程班次
74A,GMB,5.8,3,3.019467,元朗區,FALSE,元朗(福康街),元朗區,東頭圍,元朗區,
89,GMB,5.8,4,1.666061,荃灣區 -> 葵青區,FALSE,荃灣(河背街),荃灣區,石頭街,葵青區,
89A,GMB,5.8,6,5.051315,荃灣區 -> 葵青區,FALSE,荃灣(河背街),荃灣區,葵興站,葵青區,額外班次
89B,GMB,5.8,14,11.39861,荃灣區 -> 葵青區,FALSE,海貴路公共運輸交匯處,荃灣區,葵盛北(葵孝街),葵青區,額外班次
89P,GMB,5.8,8,5.698677,葵青區,TRUE,石頭街,葵青區,葵芳(循環線),葵青區,額外班次
811P,GMB,5.7,4,2.524704,沙田區,FALSE,第一城,沙田區,駿景園,沙田區,短程班次
88,GMB,5.7,5,8.335007,葵青區,FALSE,青衣邨,葵青區,葵芳站,葵青區,
88B,GMB,5.7,4,3.423852,葵青區,FALSE,翠怡花園,葵青區,葵芳站,葵青區,
68,GMB,5.7,12,6.276073,東區,TRUE,愛秩序灣,東區,鰂魚涌(海灣街)(循環線),東區,循環線
807X,GMB,5.7,7,15.13485,沙田區,TRUE,港鐵大學站巴士總站,沙田區,烏溪沙站(循環線),沙田區,額外班次
811K,GMB,5.7,5,5.615386,沙田區,TRUE,穗禾苑,沙田區,火炭站(循環線),沙田區,"額外班次 (不經黃竹洋街, 桂地街)"
811K,GMB,5.7,10,5.615386,沙田區,TRUE,穗禾苑,沙田區,火炭站(循環線),沙田區,額外班次
807A,GMB,5.6,6,5.244815,沙田區,FALSE,港鐵大學站巴士總站,沙田區,馬鞍山站,沙田區,額外班次
807C,GMB,5.6,6,5.044033,沙田區,FALSE,馬鞍山站,沙田區,港鐵大學站巴士總站,沙田區,額外班次
809K,GMB,5.6,14,6.865538,沙田區,TRUE,沙田站(排頭街),沙田區,水泉坳街(循環線),沙田區,
69,GMB,5.5,5,30.30766,觀塘區,FALSE,麗港城,觀塘區,九龍灣 (零碳天地),觀塘區,特別班次
8M,GMB,5.5,9,2.227581,九龍城區 -> 油尖旺區,FALSE,何文田(常和街),九龍城區,何文田站,油尖旺區,
90A,GMB,5.5,2,5.439878,深水埗區 -> 葵青區,FALSE,美孚,深水埗區,葵涌醫院,葵青區,
90P,GMB,5.5,4,2.347639,深水埗區 -> 葵青區,FALSE,美孚,深水埗區,瑪嘉烈醫院,葵青區,
98,GMB,5.5,7,6.077484,荃灣區 -> 葵青區,FALSE,荃灣(河背街),荃灣區,葵盛北(葵孝街),葵青區,
89M,GMB,5.5,10,5.044356,葵青區,TRUE,葵盛北(葵孝街),葵青區,葵芳站(循環線),葵青區,
89S,GMB,5.5,7,5.538169,葵青區,TRUE,葵芳站,葵青區,葵盛北(循環線),葵青區,額外班次
98,GMB,5.5,7,6.077484,荃灣區 -> 葵青區 -> 荃灣區,TRUE,荃灣(河背街),荃灣區,高盛臺(循環線),荃灣區,短程班次
87,GMB,5.4,6,3.703624,荃灣區 -> 葵青區,FALSE,荃灣(鹹田街),荃灣區,葵盛(盛芳街),葵青區,
87K,GMB,5.4,10,5.040334,葵青區 -> 荃灣區,FALSE,葵芳站,葵青區,海貴路公共運輸交匯處,荃灣區,
91A,GMB,5.4,7,4.897365,葵青區,FALSE,荔崗街,葵青區,葵盛圍,葵青區,額外班次
88D,GMB,5.3,8,5.925391,葵青區,FALSE,"涌美路, 近長青邨青荷樓",葵青區,"興寧路,近新都會廣場",葵青區,短程班次
88D,GMB,5.3,9,5.925391,葵青區,FALSE,宏福花園,葵青區,葵芳站,葵青區,
75M,GMB,5.2,6,1.594598,深水埗區,FALSE,海達公共運輸交匯處,深水埗區,⻑沙灣 (青山道),深水埗區,輔助服務路線
75,GMB,5.2,20,12.61969,深水埗區,TRUE,深水埗(富昌邨),深水埗區,長沙灣(青山道)(循環線),深水埗區,
79K,GMB,5.2,11,6.078384,油尖旺區,TRUE,旺角(柏景灣),油尖旺區,旺角東站(循環線),油尖旺區,
N51S,GMB,5.2,8,5.567048,南區,TRUE,華貴邨,南區,香港仔(循環線),南區,通宵班次
61M,GMB,5,2,5.519664,沙田區,FALSE,世界花園,沙田區,大圍站公共運輸交匯處,沙田區,短程班次
96A,GMB,5,5,6.357041,荃灣區,TRUE,油柑頭村,荃灣區,荃灣站(循環線),荃灣區,
CX1,GMB,5,8,4.170749,油尖旺區,TRUE,柯士甸站,油尖旺區,香港故宮文化博物館(循環線),油尖旺區,
71B,GMB,4.9,1,3.249829,觀塘區,FALSE,秀茂坪邨 (第5期),觀塘區,藍田站,觀塘區,
9,GMB,4.9,2,6.667631,西貢區,FALSE,大網仔,西貢區,西貢,西貢區,特別班次
71A,GMB,4.9,3,6.122866,觀塘區,TRUE,寶達邨,觀塘區,藍田站(循環線),觀塘區,
88,GMB,4.9,14,8.335007,九龍城區 -> 黃大仙區 -> 九龍城區,TRUE,啟晴邨(啟德),九龍城區,黃大仙站(循環線),九龍城區,
82M,GMB,4.8,4,3.595323,荃灣區,FALSE,荃灣(兆和街),荃灣區,象山邨,荃灣區,
63A,GMB,4.8,11,2.805159,南區,TRUE,香港仔(南寧街),南區,華富邨(循環線),南區,短程班次
67A,GMB,4.6,6,3.257809,沙田區,FALSE,碩門邨,沙田區,沙田站,沙田區,額外班次
80M,GMB,4.6,6,2.681216,油尖旺區,TRUE,君頤峰,油尖旺區,佐敦站(循環線),油尖旺區,
81K,GMB,4.6,9,6.437449,深水埗區,TRUE,深水埗海麗邨,深水埗區,美孚站(循環線),深水埗區,
75C,GMB,4.5,5,1.470572,深水埗區,FALSE,海達邨,深水埗區,深水埗 (桂林街),深水埗區,輔助路線
75S,GMB,4.5,12,2.7,深水埗區,FALSE,明愛醫院,深水埗區,深水埗(汝州街),深水埗區,臨時輔助服務路線
