name,routeId,Fare,distance,serviceDistricts,isCircular,start,startDistricts,end,endDistricts,detail,stopName,Column1,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,,,,,,,,,,,,,,,,,,,,,
403P,CMPattern_CM_GMBBus_403p_6189,12.3,20.48427707,Kwai Chung East > Tsuen Wan Southeast > Sha Tin West > Tsuen Wan Southeast > Kwai Chung East,TRUE,"和宜合道，近打磚坪街 Wo Yi Hop Road, near Tai Chuen Ping Street",Kwai Chung East,"和宜合道，近打磚坪街 Wo Yi Hop Road, near Tai Chuen Ping Street",Kwai Chung East,雍雅軒 - 沙田担杆莆街（循環綫） The Apex - Sha Tin (Tam Kon Po Street) (Circular),"(Kwai Chung East) 和宜合道，近打磚坪街 Wo Yi Hop Road, near Tai Chuen Ping Street",(Kwai Chung East) 和宜合道，75-87號 No. 75-87 Wo Yi Hop Road,"(Kwai Chung East) 和宜合道，長榮工業大廈外 Wo Yi Hop Road, outside Cheung Wing Industrial Building",(Kwai Chung East) 和宜合道，123號 No. 123 Wo Yi Hop Road,"(Kwai Chung East) 和宜合道，達利中心外 Wo Yi Hop Road, outside Riley House","(Kwai Chung East) 和宜合道，華寶工業大廈外 Wo Yi Hop Road, outside Grand Industrial Building","(Tsuen Wan Southeast) 和宜合道，北葵涌賽馬會公眾泳池對面 Wo Yi Hop Road, Opposite North Kwai Chung Jockey Club Public Swimming Pool","(Tsuen Wan Southeast) 和宜合道，伍若瑜夫人健康院對面 Wo Yi Hop Road, Opposite Mrs. Wu York Yu Health Centre",(Tsuen Wan Southeast) 和宜合道，梨木樹邨竹樹樓外 Wo Yip Hop Road outside Chuk Shue House of Lei Muk Shue Estate,"(Tsuen Wan Southeast) 和宜合道，近嗇色園主辦可風中學 Wo Yi Hop Road, near Ho Fung College Sponsored By Sik Sik Yuen","(Sha Tin West) 担杆莆街，沙田大會堂外 Tam Kon Po Street, outside Sha Tin Town Hall","(Tsuen Wan Southeast) 和宜合道，嗇色園可風中學外 Wo Yi Hop Road, outside Ho Fung College Sponsored By Sik Sik Yuen",(Kwai Chung East) 梨木樹邨 Lei Muk Shue Estate,"(Kwai Chung East) 和宜合道，北葵涌賽馬會公眾泳池外 Wo Yi Hop Road, outside North Kwai Chung Jockey Club Public Swimming Pool",(Kwai Chung East) 和宜合道218號 No. 218 Wo Yi Hop Road,(Kwai Chung East) 和宜合道110號 No. 110 Wo Yi Hop Road,"(Kwai Chung East) 大隴街，石籬商場第2期外 Shek Lei Commercial Centre, Phase 2","(Kwai Chung East) 大隴街，石籬商場外 Tai Loong Street, outside Shek Lei Shopping Centre","(Kwai Chung East) 和宜合道，近打磚坪街 Wo Yi Hop Road, near Tai Chuen Ping Street",,,,,,,,,,,,,,,,,,,,,,,,,,,,
47M,CMPattern_CM_GMBBus_47m_6006,5.9,8.224801116,Kwai Chung East > Kwai Chung West > Kwai Chung East,TRUE,"華景山路，華景商場外 Wah King Hill Road, outside Wonderland Villas Commercial Complex",Kwai Chung East,"華景山路，華景商場外 Wah King Hill Road, outside Wonderland Villas Commercial Complex",Kwai Chung East,華景山莊 - 荔景站（循環綫） Wonderland Villas - Lai King Station (Circular),"(Kwai Chung East) 華景山路，華景商場外 Wah King Hill Road, outside Wonderland Villas Commercial Complex",(Kwai Chung East) 長坑村 Cheung Hang Village,"(Kwai Chung East) 華景山路，華員邨華禮閣外 Wah King Hill Road, outside Wah Lai Court, Wah Yuen Chuen","(Kwai Chung East) 華景山路，迦密愛禮信中學外 Wah King Hill Road, outside Carmel Alison Lam Foundation Secondary School","(Kwai Chung East) 華瑤路，翠瑤苑外 Wah Yiu Road, outside Tsui Yiu Court","(Kwai Chung East) 華瑤路，葵涌循道中學對面 Wah Yiu Road, Opposite Kwai Chung Methodist College","(Kwai Chung East) 華瑤路，麗瑤邨樂瑤樓外 Wah Yiu Road, outside Lok Yiu House, Lai Yiu Estate","(Kwai Chung East) 麗瑤街，麗瑤邨富瑤樓對面 Lai Yiu Street, Opposite Fu Yiu House, Lai Yiu Estate",(Kwai Chung East) 麗瑤邨榮瑤樓 Wing Yiu House Lai Yiu Estate,"(Kwai Chung West) 麗祖路，下葵涌分科診所及特殊教育服務中心對面 Lai Cho Road, Opposite H.K.C. Ha Kwai Chung Polyclinic & Special Education Centre","(Kwai Chung West) 荔景山路，荔景邨和景樓對面 Lai King Hill Road, Opposite Wo King House, Lai King Estate","(Kwai Chung West) 荔景山路，賢麗苑購物中心對面 Lai King Hill Road, Opposite Yin Lai Court Shopping Centre","(Kwai Chung West) 敬祖路，製衣業訓練中心對面 King Cho Road, Opposite Clothing Industry Training Centre","(Kwai Chung West) 敬祖路，祖堯邨市場外 King Cho Road, outside Cho Yiu Chuen Market","(Kwai Chung West) 念祖街，祖堯邨啟廉樓對面 Lim Cho Street, outside Kai Hang House, Cho Yiu Chuen","(Kwai Chung West) 念祖街，祖堯邨啟恒樓外 Llim Cho Street, outside Kai Hang House, Cho Yiu Chuen","(Kwai Chung West) 念祖街，祖堯邨啟勉樓對面 Lim Cho Street, Opposite Kai Min Lau, Cho Yiu Chuen","(Kwai Chung West) 念祖街東行綫，近荔枝嶺路 Lim Cho Street Eastbound, near Lai Chi Ling Road","(Kwai Chung West) 荔枝嶺路，紀律部隊宿舍外 Lai Chi Ling Road, outside Disciplined Services Quarters","(Kwai Chung West) 荔枝嶺路，翠瑤苑對面 Lai Chi Ling Road, Opposite Tsui Yiu Court","(Kwai Chung East) 華瑤路，翠瑤苑對面 Wah Yiu Road, Opposite Tsui Yiu Court","(Kwai Chung East) 華泰路，加德士油站對面 Wa Tai Road, Opposite Caltex Petrol Station","(Kwai Chung East) 華景山路，迦密愛禮信中學對面 Wah King Hill Road, Opposite Carmel Alison Lam Foundation Secondary School","(Kwai Chung East) 華景山路，華員邨華禮閣對面 Wah King Hill Road, Opposite Wah Lai Court, Wah Yuen Chuen","(Kwai Chung East) 華景山路，華景山莊第8座外 Wah King Hill Road, outside Block 8, Wonderland Villas","(Kwai Chung East) 華景山路，華景山莊第15座外 Wah King Hill Road, outside Block 15, Wonderland Villas",,,,,,,,,,,,,,,,,,,,,
81,CMPattern_CM_GMBBus_81_7780,6.2,3.793346025,Tsuen Wan Southeast,FALSE,"兆和街，近永安樓 Shiu Wo Street, near Wing On House",Tsuen Wan Southeast,"老圍路，近圓玄學院 Lo Wai Road, near The Yuen Yuen Institute",Tsuen Wan Southeast,老圍 Lo Wai,"(Tsuen Wan Southeast) 兆和街，近永安樓 Shiu Wo Street, near Wing On House",(Tsuen Wan Southeast) 石圍角邨石蓮樓 Shek Lin House Shek Wai Kok Estate,"(Tsuen Wan Southeast) 石圍角路，近石圍角邨石葵樓 Shek Wai Kok Road, near Shek Kwai House, Shek Wai Kok Estate",(Tsuen Wan Southeast) 東普陀 Tung Po To,(Tsuen Wan Southeast) 傳耀臺 Chuen Yiu Terrace,(Tsuen Wan Southeast) 老圍村 Lo Wai Tsuen,(Tsuen Wan Southeast) 西方寺 Western Monastery,(Tsuen Wan Southeast) 三疊潭 Sam Dip Tam,"(Tsuen Wan Southeast) 老圍路，近圓玄學院 Lo Wai Road, near The Yuen Yuen Institute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,CMPattern_CM_GMBBus_33_7675,5.6,3.438294641,Hong Wan > Tai Pak,FALSE,"康盛街，近康怡花園俱樂部 Hong Shing Street, near Kornhill Recreation Club",Hong Wan,"馬寶道，華禮大廈外 Marble Road, outside Wah Lai Mansion",Tai Pak,北角馬寶道 North Point (Marble Road),"(Hong Wan) 康盛街，近康怡花園俱樂部 Hong Shing Street, near Kornhill Recreation Club",(Hong Wan) 康怡花園 E 座 Block E Kornhill,(Hong Wan) 康怡花園 H 座 Block H Kornhill,(Hong Wan) 康怡花園 K 座 Block K Kornhill,(Hong Wan) 康怡花園 L 座 Block L Kornhill,"(Hong Wan) 基利路，近南豐新邨第5座 Greig Road, near Nam Fung Sun Chuen Block 5","(Hong Wan) 基利路，近南豐新邨第4座 Greig Road, near Nam Fung Sun Chuen Block 4",(Hong Wan) 英皇道1018-1024號 1018-1024 King's Road,"(Tai Pak) 英皇道，康橋大廈對面 King's Road, Opposite Cambridge House","(Tai Pak) 英皇道，北角官立小學外 King's Road, outside North Point Government Primary School","(Tai Pak) 模範里，近模範邨民祥樓 Model Lane, near Man Cheung House, Model Housing Estate",(Tai Pak) 北角街市 North Point Market,(Tai Pak) 兆華大廈 Siu Wah Mansion,"(Tai Pak) 馬寶道，華禮大廈外 Marble Road, outside Wah Lai Mansion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,CMPattern_CM_GMBBus_52_1_8162,6.6,2.631746316,Wong Tai Sin West > Wong Tai Sin East,FALSE,"康強街，安強大樓外 Hong Keung Street, outside On Keung Building",Wong Tai Sin West,"銀竹里，近竹園南邨秀園樓 Ngan Chuk Lane, near Sau Yuen House, Chuk Yuen (South) Estate",Wong Tai Sin East,竹園邨 Chuk Yuen Estate,"(Wong Tai Sin West) 康強街，安強大樓外 Hong Keung Street, outside On Keung Building",(Wong Tai Sin West) 爵祿街28-34號 Nos. 28-34 Tseuk Luk Street,"(Wong Tai Sin West) 大成街，孔教學院大成學校外 Tai Shing Street, outside Confucian Tai Shing School",(Wong Tai Sin West) 摩士公園（四號公園） Morse Park (Park No. 4),(Wong Tai Sin West) 康強苑 Hong Keung Court,(Wong Tai Sin West) 富茂街 Fu Mou Street,(Wong Tai Sin West) 天宏苑 Tin Wang Court,"(Wong Tai Sin West) 竹園道，鵬程苑外 Chuk Yuen Road, outside Pang Ching Court","(Wong Tai Sin East) 銀竹里，近竹園南邨秀園樓 Ngan Chuk Lane, near Sau Yuen House, Chuk Yuen (South) Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55K,CMPattern_CM_GMBBus_55k_1_6195,11.5,2.720215521,Wu Tip Shan > Robin’s Nest,FALSE,和滿街小巴總站 Wo Mun Street Public Light Bus Terminus,Wu Tip Shan,上水站小巴總站 Sheung Shui Station Public Light Bus Terminus,Robin’s Nest,上水站 Sheung Shui Station,(Wu Tip Shan) 和滿街小巴總站 Wo Mun Street Public Light Bus Terminus,"(Wu Tip Shan) 沙頭角公路，上水分區警署外 Sha Tau Kok Road, outside Sheung Shui Divisional Police Station","(Wu Tip Shan) 馬會道，近粉嶺裁判法院 Jockey Club Road, near Fanling Magistrates' Courts","(Wu Tip Shan) 馬會道，信義會心誠中學外 Jockey Club Road, outside Fanling Lutheran Secondary School","(Wu Tip Shan) 馬會道，近粉嶺北圍 Jockey Club Road, near Fan Leng Pak Wai","(Robin’s Nest) 馬會道，順欣花園外 Jockey Club Road, outside Sunningdale Garden","(Robin’s Nest) 馬會道，東莞小學外 Jockey Club Road, outside Tonguan Primary School","(Robin’s Nest) 龍琛路，龍豐花園外 Lung Sum Avenue, outside Lung Fung Garden",(Robin’s Nest) 上水站小巴總站 Sheung Shui Station Public Light Bus Terminus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47M,CMPattern_CM_GMBBus_47m_1_7587,4.2,4.423649042,Chai Wan,TRUE,柴灣站巴士總站 Chai Wan Station Bus Terminus,Chai Wan,柴灣站巴士總站 Chai Wan Station Bus Terminus,Chai Wan,柴灣站 - 柴灣曉翠街（循環綫） Chai Wan Station - Chai Wan (Hiu Tsui Street) (Circular),(Chai Wan) 柴灣站巴士總站 Chai Wan Station Bus Terminus,(Chai Wan) 怡泰街 Yee Tai Street,"(Chai Wan) 柴灣道，宏德居外 Chai Wan Road, outside Walton Estate","(Chai Wan) 柴灣道，漁灣邨外 Chai Wan Road, outside Yu Wan Estate","(Chai Wan) 豐業街，啟力工業中心外 Fung Yip Street, outside Kailey Industrial Centre","(Chai Wan) 新業街，八號商業廣場外 Sun Yip Street, outside Commercial Tower 8","(Chai Wan) 曉翠街，近小西灣邨瑞盛樓 Hiu Tsui Street, near Sui Shing House, Siu Sai Wan Estate",(Chai Wan) 富城閣 Fu Shing Court,"(Chai Wan) 永平街，新德樓外 Wing Ping Street, outside Sun Tak House",(Chai Wan) 柴灣邨 Chai Wan Estate,"(Chai Wan) 新廈街，樂軒臺外 San Ha Street, outside Lok Hin Terrace","(Chai Wan) 柴灣道，環翠邨街市外 Chai Wan Road, outside Wan Tsui Estate Market",(Chai Wan) 柴灣站巴士總站 Chai Wan Station Bus Terminus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12B,CMPattern_CM_GMBBus_12b_7866,5,2.52282336,Yau Tsim Mong North,FALSE,旺角東站 Mong Kok East Station,Yau Tsim Mong North,"福利街，近港灣豪庭第七座 Fuk Lee Street, near Metro Harbour View Block 7",Yau Tsim Mong North,港灣豪庭 Metro Harbour View,(Yau Tsim Mong North) 旺角東站 Mong Kok East Station,(Yau Tsim Mong North) 亞皆老街62號 No. 62 Argyle Street,"(Yau Tsim Mong North) 亞皆老街，近新亞大樓 Argyle Street, near New Asia Building",(Yau Tsim Mong North) 塘尾道27號 No. 27 Tong Mi Road,"(Yau Tsim Mong North) 松樹街，近福興大樓 Fir Street, near Fuk Hing Building",(Yau Tsim Mong North) 杉樹街 Pine Street,"(Yau Tsim Mong North) 埃華街，近香港旺角帝盛酒店 Ivy Street, near Dorsett Mongkok, Hong Kong",(Yau Tsim Mong North) 大同新村 Cosmopolitan Estate,"(Yau Tsim Mong North) 大角咀道，近中美樓 Tai Kok Tsui Road, near Chung Mei Building","(Yau Tsim Mong North) 福利街，近港灣豪庭第七座 Fuk Lee Street, near Metro Harbour View Block 7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71A,CMPattern_CM_GMBBus_71a_1_8432,4.9,5.911620268,Kwun Tong North > Kwun Tong Central > Kwun Tong North,TRUE,"寶達邨達祥樓 Tat Cheung House, Po Tat Estate",Kwun Tong North,"寶達邨達祥樓 Tat Cheung House, Po Tat Estate",Kwun Tong North,寶達邨 - 藍田站（循環綫） Po Tat Estate - Lam Tin Station (Circular),"(Kwun Tong North) 寶達邨達祥樓 Tat Cheung House, Po Tat Estate",(Kwun Tong Central) 藍田站 Lam Tin Station,(Kwun Tong Central) 觀塘警署 Kwun Tong Police Station,(Kwun Tong Central) 曉光街 Hiu Kwong Street,"(Kwun Tong North) 秀茂坪道，秀暉樓外 Sau Mau Ping Road, outside Sau Fai House","(Kwun Tong North) 寶達邨達祥樓 Tat Cheung House, Po Tat Estate",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,CMPattern_GMBBus8_4360,8,6.697165706,Kowloon City South > Yau Tsim Mong South,FALSE,何文田（常和街）總站 Ho Man Tin Estate (Sheung Lok Street),Kowloon City South,"漢口道，漢口中心外 Hankow Road, outside Hankow Centre",Yau Tsim Mong South,尖沙咀漢口道 Tsim Sha Tsui (Hankow Road),(Kowloon City South) 何文田（常和街）總站 Ho Man Tin Estate (Sheung Lok Street),(Kowloon City South) 常盛街近皓畋 Sheung Shing Street near Mantin Heights,(Kowloon City South) 常盛街近景文樓梯位 Sheung Shing Street near King Man House,"(Kowloon City South) 佛光街，房屋委員會總部對面 Fat Kwong Street, Opposite Civil Engineering and Development Building","(Kowloon City South) 忠孝街，何文田政府合署外 Chung Hau Street, outside Ho Man Tin Government Offices",(Kowloon City South) 忠孝街公開大學銀禧學院 Chung Hau Street near The Open University of Hong Kong Jockey Club Campus – Jubilee College,"(Kowloon City South) 忠孝街，俊民苑文雄閣外 Chung Hau Street, outside Man Hung House, Chun Man Court",(Kowloon City South) 忠孝街昭民樓 Chung Hau Street near Chiu Man House,"(Kowloon City South) 忠孝街，愛民邨新民樓對面 Chung Hau Street, Opposite Sun Man House, Oi Man Estate",(Kowloon City South) 何文田站 Ho Man Tin Station,(Kowloon City South) 天鑄 Ultima,(Kowloon City South) 信用街 Shun Yung Street,(Kowloon City South) 馬頭圍道21號，義達工業大廈外 Ma Tau Wai Road O/s House No. 21,"(Kowloon City South) 明安街，寶石戲院大廈 A 座外 Ming On Street, outside Block A, Lux Theatre Building",(Kowloon City South) 機利士南路18號，必嘉街 Gillies Avenue South O/s House No. 18,(Yau Tsim Mong South) 紅磡站，暢運道入口 Hung Hom Station,(Yau Tsim Mong South) 暢運路，香港理工大學對面 Gillies Avenue South O/s House No. 18 Cheong Wan Road near B/s Opposite To Hong Kong Polytechnic University,(Yau Tsim Mong South) 香港科學館 Hong Kong Science Museum,(Yau Tsim Mong South) 漆咸道南近寶勒巷 Chatham Road South near Prat Avenue,(Yau Tsim Mong South) 梳士巴利道近新世界中心 Salisbury Road South near New World Centre,"(Yau Tsim Mong South) 漢口道，漢口中心外 Hankow Road, outside Hankow Centre",,,,,,,,,,,,,,,,,,,,,,,,,,
72,CMPattern_CM_GMBBus_72_1_8970,8.7,12.11942023,Yuen Long Town Centre > Yuen Long Rural East,FALSE,元朗泰衡街 Yuen Long Tai Hang Street,Yuen Long Town Centre,雷公田村 Lui Kung Tin Tsuen,Yuen Long Rural East,雷公田 Lui Kung Tin,(Yuen Long Town Centre) 元朗泰衡街 Yuen Long Tai Hang Street,"(Yuen Long Town Centre) 青山公路元朗段，金豐大廈外 Castle Peak Road-Yuen Long, outside Kam Fung Building",(Yuen Long Town Centre) 元朗站（北）公共運輸交滙處 Yuen Long Station (North) Public Transport Interchange,"(Yuen Long Rural East) 青山公路元朗段，元朗東成里路 Castle Peak Road, Yuen Long Tung Shing Lei Road","(Yuen Long Rural East) 錦田公路，近下高埔村 Kam Tin Road, near Ha Ko Po Tsuen","(Yuen Long Rural East) 錦田公路，近高埔村 Kam Tin Road, near Ko Po Tsuen","(Yuen Long Rural East) 錦田公路，蒙養公立學校對面 Kam Tin Road, Opposite Kam Tin Public Mong Yuen Primary School",(Yuen Long Rural East) 錦上路休憩處 Kam Sheung Road Sitting-Out Area,(Yuen Long Rural East) 祠堂村 Tsz Tong Tsuen,(Yuen Long Rural East) 波地路 Po Tei Road,(Yuen Long Rural East) 錦上路站公共運輸交滙處 Kam Sheung Road Station Public Transport Interchange,"(Yuen Long Rural East) 錦上路，近吳家村 Kam Sheung Road, near Ng Ka Tsuen",(Yuen Long Rural East) 新馬路 San Ma Lo,(Yuen Long Rural East) 金錢圍 Kam Tsin Wai,"(Yuen Long Rural East) 錦上路，近田心新村 Kam Sheung Road, near Tin Sam San Tsuen",(Yuen Long Rural East) 八鄉路 Pat Heung Road,(Yuen Long Rural East) 元崗村 Yuen Kong Tsuen,"(Yuen Long Rural East) 錦上路，近溱璽 Kam Sheung Road, near Sky Oasis",(Yuen Long Rural East) 水盞田 Shui Tsan Tin,(Yuen Long Rural East) 牛徑村 Ngau Keng Tsuen,"(Yuen Long Rural East) 錦上路，近錦上華巒 Kam Sheung Road, near Lotus Hill","(Yuen Long Rural East) 錦上路，近金爵花園（一期） Kam Sheung Road, near Jazz Garden (Phase I)",(Yuen Long Rural East) 杜屋村 Dao Uk Tsuen,"(Yuen Long Rural East) 錦上路，近上村公園 Kam Sheung Road, near Sheung Tsuen Park",(Yuen Long Rural East) 雷公田村 Lui Kung Tin Tsuen,(Yuen Long Rural East) 雷公田村 Lui Kung Tin Tsuen,,,,,,,,,,,,,,,,,,,,,
20M,CMPattern_CM_GMBBus_20m_10181,6.5,4.746017048,Tai Po North,TRUE,鳳園總站 Fung Yuen Bus Terminus,Tai Po North,鳳園總站 Fung Yuen Bus Terminus,Tai Po North,鳳園 - 大埔中心（循環綫） Fung Yuen - Tai Po Central (Circular),(Tai Po North) 鳳園總站 Fung Yuen Bus Terminus,(Tai Po North) 嵐山 Mont Vert,(Tai Po North) 流坑 Lau Hang,(Tai Po North) 鳳園路 Fung Yuen Road,"(Tai Po North) 汀角路，近漁角 Ting Kok Road, near Yue Kok","(Tai Po North) 汀角路，救恩書院外 Ting Kok Road, outside Kau Yan College","(Tai Po North) 汀角路，怡雅苑怡厚閣外 Ting Kok Road, outside Yee Hau House, Yee Nga Court",(Tai Po North) 大埔中心總站 Tai Po Centre Bus Terminus,"(Tai Po North) 汀角路，中華聖潔會靈風中學外 Ting Kok Road, outside China Holiness Church Living Spirit College","(Tai Po North) 汀角路，近漁角 Ting Kok Road, near Yue Kok",(Tai Po North) 鳳園路 Fung Yuen Road,(Tai Po North) 流坑村 Lau Hang Village,(Tai Po North) 嵐山 Mont Vert,(Tai Po North) 鳳園總站 Fung Yuen Bus Terminus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15A,CMPattern_CM_GMBBus_15a_8619,5.2,4.443123557,Tseung Kwan O North > Sai Kung and Hang Hau > Tseung Kwan O North > Sai Kung and Hang Hau > Tseung Kwan O North,FALSE,"貿業路，近寶琳站 Mau Yip Road, near Po Lam Station",Tseung Kwan O North,"寶寧路，近將軍澳醫院 Po Ning Road, near Tseung Kwan O Hospital",Tseung Kwan O North,坑口北 Hang Hau (North),"(Tseung Kwan O North) 貿業路，近寶琳站 Mau Yip Road, near Po Lam Station","(Tseung Kwan O North) 貿泰路，新都城一期外 Mau Tai Road, outside Metro City Phase 1","(Tseung Kwan O North) 貿泰路，近茵怡花園第二座 Mau Tai Road, near Verbena Heights Block 2","(Sai Kung and Hang Hau) 寶豐路，近怡心園第3座 Po Fung Road, near Serenity Place Block 3",(Tseung Kwan O North) 寶儉樓 Po Kim House,"(Tseung Kwan O North) 欣景路，欣明苑外 Yan King Road, outside Yan Ming Court",(Sai Kung and Hang Hau) 景林邨 King Lam Estate,"(Sai Kung and Hang Hau) 寶寧路，厚德邨對面 Po Ning Road, Opposite Hau Tak Estate","(Tseung Kwan O North) 重華路，東港城第6座對面 Chung Wa Road, Opposite Block 6, East Point City","(Tseung Kwan O North) 培成路，近保良局馮晴紀念小學 Pui Shing Road, near Po Leung Kuk Fung Ching Memorial Primary School","(Tseung Kwan O North) 寶寧路，近將軍澳醫院 Po Ning Road, near Tseung Kwan O Hospital",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24M,CMPattern_CM_GMBBus_24m_6244,4.3,2.925171459,Kwun Tong Southeast,FALSE,大本型 Domain,Kwun Tong Southeast,藍田公園 Lam Tin Park,Kwun Tong Southeast,興田邨碧雲道 Hing Tin Estate (Pik Wan Road),(Kwun Tong Southeast) 大本型 Domain,(Kwun Tong Southeast) 鯉魚門廣場 Lei Yue Mun Plaza,"(Kwun Tong Southeast) 鯉魚門道，近油美苑淑美閣 Lei Yue Mun Road, near Shuk Mei House, Yau Mei Court",(Kwun Tong Southeast) 聖安當女書院 St. Antonius Girls' College,"(Kwun Tong Southeast) 碧雲道，近香港中國婦女會黃陳淑英紀念護理安老院 Pik Wan Road, near Hong Kong Chinese Women's Club Madam Wong Chan Sook Ying Memorial Care & Attention Home For The Aged",(Kwun Tong Southeast) 碧雲道近康瑞苑 Pik Wan Road near Hong Shui Court,"(Kwun Tong Southeast) 碧雲道，廣田商場對面 Pik Wan Road, Opposite Kwong Tin Commercial Centre","(Kwun Tong Southeast) 碧雲道，康柏苑祥柏閣外 Pik Wan Road, outside Cheung Pak House, Hong Pak Court","(Kwun Tong Southeast) 碧雲道，廣田邨廣靖樓對面 Pik Wan Road, Opposite Kwong Ching House, Kwong Tin Estate","(Kwun Tong Southeast) 碧雲道，近德田邨德欣樓 Pik Wan Road, near Tak Yan House, Tak Tin Estate","(Kwun Tong Southeast) 碧雲道，近德田邨德田停車場 Pik Wan Road, near Tak Tin Car Park, Tak Tin Estate","(Kwun Tong Southeast) 碧雲道，德田邨德敬樓外 Pik Wan Road, outside Tak King House, Tak Tin Estate",(Kwun Tong Southeast) 藍田公園 Lam Tin Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
